Text,label
this is murder i'm so sorry. our thoughts are with you all! iranelection gr88 i wish we could do more,0
"ordered two one pound bags. mercifully, not the 5 pounder. suffered through the first, tossed the second. vile and bitter. to be fair, just awful. sumatra is my preferred coffee, but camano island apparently dumped this atrocity on amazon. avoid.",0
"when king kong stripped her of her top in the 1976 remake, i was breathless. i don't know how many times i went back to see that movies hoping to see more. jessica lange was not a great actress then she became one , but she was so hot! i went to see sweet dreams when it came out because, by that time, ms. lange had become a great actress. it looked like a wonderful story. and she's always exciting to see.i never walked out of a movie faster. my wife concurred.when we got into the car, i turned to her, and said, if you had told me i would get bored watching jessica lange take her clothes off, i would have said your crazy. i just got bored watching jessice lange take her clothes off! how bad is that?",0
"there are only two movies i would give a 1 10 to, this stinker and the man who fell to earth. i remember seeing protocol at a theater in the early 80s when i was in high school. the script is insulting to anyone including a high school student's intelligence. it completely lost me with the hillarious gag of someone getting shot in the butt. goldie hawn is supposed to be charming but comes across as vapid and moronic. then there are offensive stereotypes about arabs, followed by goldie winning over everyone by spouting populist dribble. the acting was terrible, including goldie hawn's. i could not stand to see another movie she was in until imo she redeemed herself in everyone says i love you. this is the kind of movie you make if you want to put no effort into screenplay writing. the worst.",0
"being a great fan of disney, i was really disappointed when i watched this garbage.the animation was pretty,and the backgrounds were amazing,but i believe that good animation does not make up for a weak script,and weak story. i'm gonna have to disagree with the people who say it is not suitable for children.yes there are some deaths in the movie but isn't death something that children should at least be exposed to? but i digress. the script is riddled with bad puns and lame jokes...the kind i could expect from most dreamworks movies. the music was soppy,the morals forced and forced without any charm whatsoever. and the characters would burst into song at totally inappropriate times.the characters were also cold,and i really couldn't muster up any form of emotion towards them bar irritation . i am a great fan of jungle book,aladdin,and emperors new groove, but this disney movie was a total and utter waste of time.....do not watch it!!!",0
"these are better than chips you can't eat just one! seriously, great snack when you're on the run.",1
"if you're a fan of the green tea that is served in better japanese restaurants, then forget about lipton. this is extremely bland in comparison. if you try to let it steep longer, it just gets bitter instead of richer. and the price is expensive for what you get. grocery stores like trader joes sell similar quality green tea for much less money.",0
i have tried other green products. i thought i would try one with chocolate flavor. i don't recommend this for anyone. can't mix it with anyhthing. i would get the original.,0
"the aromas are best appreciated on warm bread. we are told that olive oil savants judge the character and quality by taste at 28 degrees celsius. i found this product, already highly rated, as very good. john a howard",1
re watch all the lhdp vids,1
"i heard about this product on several tv show's and decided to try it myself. what a mistake!! it may have no calories and be healthy for you because it's fiber but why didn't anyone warn buyer's about the smell! i had to hold my nose to taste it! needless to say, it went in the trash can. hubby came home and wanted to know what stunk in the kitchen. had to take the trash outside to the can it was so bad.i swear i'm not exagerating! i write reviews on good things all the time but felt compelled to write this one. keep in mind, it's my opinion so you can try a bag for yourself and see if i'm right or wrong. i followed the instructions as written just so you know. i won't be having a miracle in my home again.",0
"i jus spoke 2 my lawyer, if i blow trial 3to7",0
"i rented this movie last week. i saw kevin spacey and morgan freeman were on it, so it seemed promising. and it was, until justin timberlake came on scene. he is a really bad actor and shouldn't be allowed to make a movie ever again. i mean, he is one of the most boring, uninspired actors i've ever seen. he puts absolutely no emotion to any of his lines whatsoever. why the hell was he cast for the role of josh pollack? i think matt damon would have been a better choice.kevin spacey was another big disappointment. his character is so dull, it seems like a bad mix of his character in american beauty and john doe in se7en. it might sound cool, but believe me, it's not.now, dylan mcdermott's acting is very good. it's about one of the very few good things about this movie. he is just inspired.morgan freeman is good but nothing special. he has some really cool lines though.about the story, although it was a bit obvious and exaggerated at times it was good. i was expecting a big twist when lazerov dylan mcdermott was killed, but nothing really happened.",0
i would so be doing what you are doing if i could! i bet it will be worth it,1
"the problem with making a movie like this, though, is that the finale, the cr me de la creme of the movie, the battle between the two souped up ships, must be done well. disappointingly, this scene in ironclads is obviously done completely with little model ships in an overgrown tub. there's no tension, little explanation of what exactly is going on and what the timeframe is of the stand off.the film takes quite a few liberties with the surrounding story, as all true stories do when converted to a movie, such as the union traitor and most notably that of betty stuart madsen , a virginia belle.it resorts to making a possibly decent movie involving an interesting story on the ironclads to preaching about the evils of slavery. it was out of place in this historical drama, and was a cheap ploy to bring in the women viewers. it only succeeded in lessening the positives about the film.",0
"we use amazon prime for everything. i've ordered this cat food many times but this time didn't realize this was the 2.5 pound bag and not the 6 pound bag. granted this was my fault, who charges 22.50 for a 2 pound bag??? the 6 pounder was even cheaper! needless to say i was pretty upset to be charged this much for a tiny bag. be sure to read the weight!!!!",0
"alexander nevsky is nothing short of a grand film on a grand scale. the film opens a window to a world and culture most americans will never become acquainted with. and much has been said and written regarding the film's thinly veiled patriotism in the face of imminent war with the german nazis.by us standards the acting is a bit stilted. the screenplay is short on words and big on visuals and action. and while the action can become tiresome, the visuals are often stunning. direction is incredible.on another note, fans of ralph bakshi animation might notice that he stole a lot of his visuals for wizards directly from a copy of alexander nevsky.",1
"in short, this movie is completely worthless.the idea is to make movie from the point of view of what someone from the early 1900s might think of the future. an interesting idea, but the lack of compelling story or characters prevents us from ever suspending our disbelief, so the idea just flops.apparently the whole movie was done with actors in front of green screens and we are supposed to be impressed. but as a graphics person, the over softening was an obvious crutch for hiding the difficult sharp edge problem with green screening. the color is majorly washed out to no relevant effect except reduce the visual quality. and i don't understand why anyone would consider anything rendered in this movie to be in any way ground breaking. if anything, the ridiculous retrograde graphics have lowered the bar for really bad graphics they don't measure up even to the ancient jurassic park graphics. the models for the robots were so simple, plain and very uncompelling. there were a bunch of weirdo prehistoric like animals on that island, but they are not explained in any way.the story is horrible beyond belief. in fact i can't believe i didn't just walk out of this movie. the relationship between polly and joe is unmotivated, and throughout the movie is based on distrust and deception. why is the morris paley character even there? we are not in any way convinced that joe is heroic i mean he flies a plane, and saved one person polly for personal reasons. yeah there's a great hero for you. dex has very little screen time, so why are we supposed to care about joe wanting to save him? who were the nepalease that locked joe and polly in the mine vault, and why would they do it remembering that the entire totenkopf operation was robotic ?plot holes 1 why did bai ling's character a major fall from her excellent character in the crow halt the robots who had captured joe? they were looking for the vials, and had not found them. 2 why in the hell would dex be captured but not killed he doesn't have or know about the vials, and the bad guys didn't know that polly had the vials and was connected to joe and therefore to dex ? 3 polly indicates that they don't know anything about totenkopf, yet she has some secret source about him that contains what appears to be a fairly complete fbi style file on him. 4 the blank spot on the map as described by the nepalese if they know all about this mysterious area, then why the hell is their map blank in that spot? 5 at one point, polly and joe have to give up their clothes they are burned joe is given new clothes that were identical to his old clothes, yet polly is forced to wear some very odd looking bulky dress, then in the same line of continuity suddenly polly has her original clothes back. sigh . how far off am i supposed to switch my brain to watch this crap?we are supposed to be exhilarated by the over produced music, even when nothing interesting or remotely exhilarating is happening on screen.and the acting? we're supposed to be impressed with a bunch of bad british accents? which character isn't annoying? i think ling bai's dialogue was probably the best in the whole movie she doesn't have a single line . the dialogue wasn't camp, and doesn't even rise to the level of cheese. its just bad and annoying. these people aren't hero's or compelling they are the kind of people you would try to ignore or disassociate with if you ever had the misfortune of meeting them in real life.i can't believe that this movie gets an above average rating here on imdb. imho it should be competing with batman forever in the bottom 100 of all time.",0
this is my son's favorite flavor! he gets soo excited when he sees these pouches. they taste like applesauce. great snack for a hot day. i enjoy them as well they're not as gritty as some of the other flavors.,1
"why did i have to go out and buy yes buy! jack frost 2 revenge of the mutant killer snowman??? maybe it was a burst of temporary mental derangement? but i'm guessing it's because i kind of enjoyed the first jack frost. it was a silly but funny horror comedy which had some okay effects by screaming mad george. that and the fact that on the back cover of the sequel there was this nice picture of this guy impaled by this giant icicle coming out of his mouth with a lot of blood and all . so i thought if it's as idiotic as the first and has some nice splatter gore in it, it should be fun, right? well, i was so dead wrong! let me first say that the movie deserves some credit for having an immensely insane and retarded plot. i mean, a mutant killer snowman on a tropical island that spawns mutant killer baby snowballs which can only be killed or harmed by bananas??? as much as i love the premise, i really hated the movie. first of all while the first jack frost looked like an actual movie seemingly being shot on real film and all , this sequel has the look and feel of a third rate soap opera. it has this way too slick shot on video look. the lighting is just plain awful bright white spots for the day look, and stupid colors like blue and green at night . the acting... well don't even go there. the dialogues range from stiff to extremely senile that jamaican man was just moronic, saying man after every sentence . and when it comes to the voice of the killer snowman, all i could think of was a seventh rate chucky from child's play spewing dumb and supposedly witty one liners before he kills someone.the best joke was were one guy asks why are you talking to your watch? . and the best scene was undoubtedly the one with that beautiful asian chick popping up out of nowhere and taking a swim in the pool totally naked thank god for that! . oh, yeah, and that little scene over the end credits with those two japanese dudes on a miniature ship being badly dubbed had me laughing too. but the worst thing about this movie was where was the gore and splatter action everyone is talking about? there were plenty of occasions to show some decent gory killings. a lot of people were killed off in original ways here, but all off screen. like i've read in many other comments, there were indeed nice set ups to a head explosion, a crushed body, eyes being poked out, tongue ripped out,... but on the crucial moments the editor cuts away to some blood splatters on the floor or nothing at all. that frontal shot of that british guy being impaled from the back cover of the dvd wasn't even in the movie. i only saw that particular killing filmed from the back meaning i didn't see sh!t! . i was waiting throughout the whole movie for that to happen, and then i get to see nothing?!?! what a let down! could it be that i saw a cut version of the movie? that would be a shame, 'cause only a decent amount of splatter fun could have saved this movie if you ask me. seeing a lot of killer snowballs reduced to bloody pulp just didn't cut it for me. speaking of those snowballs they were done very poorly. they made munchies look like state of the art 'animatronics'. but i guess that was the whole point of it. at some point, the special effects crew even turned to some laughably bad cgi. boy, you really have to see it to believe it. best is to not see it, actually, 'cause this flick is just too bad okay, i did laugh with it, for it kept getting worse and worse . just stick with the first jack frost 1996 and you'll be okay just bare in mind that it's a pretty silly horror comedy but fun in it's own right .it's funny, but writer director michael cooney somehow must have realized that he was a pretty bad director after jack frost 2, and then focused on writing. turns out he then wrote two pretty good thriller screenplays for the i inside starring ryan phillippe and identity starring john cusack . so the man seems to have some talent after all.now it would be far too easy to give jack frost 2 the lowest rating possible. so i say one point for that naked asian babe doing the skinny dipping and one point for those completely retarded snowball babies. way to go mr. cooney!",0
"fiber one bars actually don't have real fiber. they contain inulin from chicory root which is technically fiber because the body can't digest it. unfortunately fiber is defined by anything that can't be broken down easily. these bars do not contain real fiber. the real fiber usually found in whole grain breads and cereals so if it says chicory root or inulin in the ingredients, you can be sure you aren't eating the fiber your body can actually use.",0
"well, i thoroughly enjoyed this movie. it was funny and sad and yes, the guy andie macdowell shagged was hot. interesting, realistic characters and plots as well as beautiful scenery. i think my mum would like it. i still think they should have been allowed to call it the sad f kers club though...",1
"had i checked imdb before renting this dvd from netflix, i'd have a couple of hours of my life back. i'm frankly suspicious when i see that a film's director also wrote it. in this case, according to the credits, the same guy was writter and director unfortunately, an indication of the overall quality of this production. there were a few interesting moments e.g., judy tenuta's scene reminded of her early comedy routines touting judy ism which led me to rate this two stars rather than one. those moments, however, were few and far between ... and i almost did not get to see them because the opening sequence was nearly incomprehensible to me, not to mention reprehensible in its violence. i admit i went back to watch that part again to see if i had missed something that would help me figure it out once i'd seen the whole thing. nope, though i at least recognized who the characters were who would turn out to be important later. the spinning camera technique was overused and essentially pointless. i found myself talking to the tv screen what?!? or for goodness sake, get on with it! not recommended.",0
"kellogg's products are full of gmos genetically modified organisms which are linked to many health problems including infertility, cancer, auto immune disease etc... please research gmos before deciding to purchase any products from kellogg's. i would never feed this to my family!",0
"dumb is right tom and jerry reach their goal of a non stop air flight to africa but then worry about mixing in with the natives. they put on blackface, crash the plane, try to survive on an airplane wing floating in the ocean, and then survive the wild animals once they get on landhaving read a few reviews before seeing this, i knew what to expect. it was simply these two guys doing their amos and andy stepin' fetchit impressions. offensive to blacks? of course, but that's the 1930s for you. some of their lines were funny, some were stupid. the main fault i had with this cartoon was the audio, as it was often not easy to understand what these two guys were saying.in all, a curiosity piece, but don't let the racism stop you from checking it out. at least it gives you an idea of how times have changed....for the better.",0
"bumble bee typically gives the consumer more bang per buck , at least in sardines. i'm a budding sardine connoisseur so i decided to try all the brands i could, and not just buy one or two that i liked over and over.so, i picked up a can of these and all i can say is that i must be a spoiled sardine brat because these tasted oily and synthetic, and the sardine meat was a bit greenish rather than the beige and pink color palette that greets me when i open my favorite brands.now, sardines are a matter of personal taste, and i do respect the bumble bee brand, but by all means i recommend buying a can and trying them before you commit to buying in bulk.",0
didn't care for the taste. not what i expected. i had an aunt who grew up in maui who used to make sweet bread all the time. i expected something closer to hawaiian sweet i buy at publix.,0
"couple more brags, then, outside!! my friend leah juarez amp equesse magazine... peace n luv y'all, ttnpc",1
"it's nice out and i've been working at the office all day but to be honest, i kinda like it i'll just sleep in next week and we're even",1
"don't buy it. i was so looking forward to this tea since the combination chocolate with hazelnut sounded so good. what a disappointment! it tasted very artificial, not what i expected at all and nothing like chocolate with hazelnut.",0
"i'm an avid cook and spice mix experimenter, plus i've been a fan of chef prudhomme's delicious recipes for some time.this is a world class selection of spice mixes, and definitely a worthwhile gift for the chef in your family. or yourself, if you like to try new flavorings on your food other than onion powder and ketchup. although prudhomme is a well known cajun chef, don't think that his spice mixes are designed to burn your tongue out. the hottest of the mixes in this collection is the blackened redfish magic. it's a chile powder kind of burn straight on, but it also carbonizes into a delicious crust when you're cooking most any kind of fish in the prudhomme manner. note to those who might try this at home open the windows or switch off the smoke detectors, this is a smoky dish! other standouts are the chicken magic, which is a strong, herbal scented spice, and the gentler, more complex seafood magic, which has notes of pepper and paprika among others in it. and you won't go wrong with the remainder of the items, which rely primarily on the ground herbs and not table salt or msg.",1
"i have expected a crispbread however the whole grain rye crispbread, pumpkin seeds oats is very crumbly and breaks as early as you take it out of the package and certainly when you try to spread anything on it",0
to much waffle amp not enough drinking going on. he's a less annoying version of numpty! amp he's not you which makes me,0
"i don't believe i will buy any more mh morning blend. you get a couple squirts of coffee and a bunch of water. have to turn the machine off early to get a decent cup. if you like it mild and let the machine do it's thing, ya better have a 16 oz cup or you will have a mess to clean up.",0
feeling abit better still not 100 tho,0
ive had some tasty nuts before but these are exceptionaly good. try them ! im very happy with this product,1
"let's not fool ourselves, okay? we all know that this film was made because of the success of the grumpy old men movies. unlike those, however, this travesty has zero humor and very little heart.gloria dehaven is the sole shining light to be seen. it breaks my heart that she was finally given the chance to show off her skills to a new generation of moviegoers, only to end up in a piece of dreck such as this. there was a touching scene which featured her being stood up by someone she was falling in love with. her fine performance was the only quality acting going on in out to sea . everyone else is just going through the motions. 2 10",0
bonkers isn't it? pocket calculator photocell somehow 's i've been looking for a reasonably priced one but no joy,0
"i bought 2 bags and they were 90 chocolate pudding and i really can't stand that flavor, so i gave them to my mom. but she did say that they were good, and so did her co workers. they taste the same, i'm sure, but i can't say since none of the flavors i like were in the bags. the bags were huge though 2 lbs of jelly bellies.",1
"another delicious selection in the pepperidge farm family of cookies called santa cruz oatmeal raisin. i picked up my order for a great bargain through warehouse deals fulfilled by amazon.com for only 7.49!!! when you consider that these normally cost you listed on bag 3.49 per, and generally never go on sale at the supermarket grocery store unlike the milano brand line of cookies by pepperidge farm the price was right to quote the famous game show still on t.v. today. get yours today and enjoy!!!",1
this fake peanut butter was so totally disgusting that i could not even eat more than a smear on a spoon. this says a lot because i don't find many foods completely repusive. it makes me shudder just thinking about it.,0
"i guess that everyone has to make a comeback at some point. and that's exactly what embarrassed taft resident jack dundee robin williams intends to do in the best of times . yep, the man who went all crazy with the radio in good morning, vietnam is playing football. in this case, he seeks to replay a game that cost his high school a prestigious title. but ex teammate reno hightower kurt russell isn't just going to go along with it so easily.granted, it's not the best movie for either man. but williams and russell are actually a pretty good comedy team. and some of the names in this movie are likely to give you the giggles to say the least . check it out.",1
how can i get rid off ants can any 1 help xx,1
"these are fine in texture, but the taste is a bit off. i'm pretty disappointed in this product, but i love many of pamela's other products.",0
"i only used two maybe three tea bags and got pregnant can not drink during pregnancy. not a bad taste, but i'm not a big tea fan either.",0
"this show is good. i like the acting, funny bits and the cuteness of it. the actors, lee pace, ann friel... etc, they all did great in the show. the show started off great with its funny, illogical basic idea of bringing dead people back in the first series and honestly, as what people said, the first few episodes of the second series were a bit of a let down but it later came back looking good anyway. and now i really hate the fact that it's going to be cancelled. why doesn't abc just let it finish until the very end when all the episodes are already done?? i really wanna know how the story's going to be. i think it should be given a chance as there're still so many viewers who love it.",1
"fun mix of vampires and martial arts is a bit of a mess plot wise and the acting of those who dubbed the voices is almost universally bad, but the premise is engaging, the fight scenes are fast and flashy and the movie is often quite amusing. it's a shame the story is such a wreck. there are a couple of places where i had no idea what just happened, it was almost as though five minutes had just been cut out and you were suddenly at the next scene without knowing how you'd got there. the movie is poor at explaining things and some things don't make a lot of sense, but the movie moves along breezily so its flaws barely register. not a great movie by any means, but definitely a fun one.",1
"...the last time i laughed this much. it's a testament to the talent of rowan atkinson that he has managed to create a comic character with several layers and a clearly defined personality without hardly ever speaking a word. the whole success of the program rests on atkinson's shoulders, but he carries it with ease. despite the fact that the show only ran for one season, anyone even vaguely in touch with pop culture recognizes the rubber faced social 'tard, so great is the talent and effort put into the performance. at times exasperating, at times lovable, mr bean is an innocent, unlucky chap who also happens to be evil incarnate. the brilliance of this character cannot be put into words, you have to see for yourself.the show gets almost too depressing at times, like in the infamous new year's eve sketch, or when bean celebrates his birthday by going alone to a restaurant, offering himself a congratulatory card signed by himself, and being served a stake he doesn't quite fancy. still, there are times when you can't help but feel impressed by the inventive methods by which bean gets himself out of trouble, like when he disposes of said stake in numerous clever ish ways, or when he changes into swimming trunks without taking his trousers off first! whatever your reaction to bean and his unorthodox lifestyle, you're bound to throw fits of laughter while watching. finally, i'd like to point out that although bean is classified as a program for children, it is just as enjoyable for any grown up with a sense of humour. because the more adult jokes will go over the heads of the little ones and the intelligent slapstick yes, there is such a thing is funny no matter what age you are, bean is the truest definition of a family show. this is justly a classic and it always brightens up my day.",1
"there are a few scripts like this one floating around hollywood this one is not even close to the best just the first. this is all production value, no substance, but the disney name probably will help it. a good idea, a wasted opportunity.",0
"intriguing. exciting. dramatic. explosive. complex. epic. words that only touch the tip of the iceberg in terms of the grand story that is lost being told.from the acting down to the rare visual effects, lost is the essential show on television for fans of science fiction, fantasy, action, adventure, and lots and lots of mystery.each cast member is so well chosen, and so good in their roles, that you either love them, or hate them, or downright wish them dead.the visual effects, when used which is rare are actually quite well done considering the usual production of shows. be it the smoke monster , to the polar bears, lost is believable in terms of eye candy.as far as story goes, nothing can compare to the vast complexity this show has made viewers like me endure. beginning to end, continuity is virtually perfect, characters are developed, and the ever evolving story slowly gives the answers to its questions so many crave.overall, there is practically no flaw in lost. it does for dramatic sci fi television what arrested development did for comedy it has set the bar.i highly recommend lost to those that are patient, intellectual, and love every moment of the ride, no matter how long it takes to reach the end.see this show.",1
"seeing the names of the starring actors statham, snipes and phillippe i thought that the movie should at least be decently funny or interesting. instead all i got from it was not just boring 92 minutes, but the frustration of knowing everything that was about to happen, and hearing tons of lame and shabby bad cop phrases.the main problem is that the movie doesn't have a good story to begin with. and when you have that, than no one can help you, not statham, not wesley snipes...not even john mcclane could save this movie it could be cool for the kids, if they aren't over 12 years of age, because they don't care so much about the story, and there are some big explosions in the movie.",0
a high school principal keenan wynn with a losing basketball team unwittingly hires a coach who turns out not only to be a gorgeous blond woman cathy lee crosby but a catalyst for their new winning ways. are you really surprised? along the way a romance grows between the coach and the team's star player jack michael biehn . the police are never notified.packaged along with other crown international pictures as a grindhouse movie really does this film no service. this can easily be edited into a television movie of the week. cathy lee crosby looks great as coach randy rawlings especially in her skimpy outfits but i expected more than mere titillation from an r rated film. a side plot involving a dorky center who is hypnotized by his teammates into thinking he is former nba player sydney wicks is the actual reason for the team's new success rather than cathy lee's coaching. too much tease and not enough sleaze makes this a major disappointment.,0
"the plot in petites coupures certainly left this viewer dumbfounded. spoiler in the space of 48hrs or so, auteuil's character has an affair with a teenager, loses his wife's affections, attempts to seduce scott thomas, is rejected by her goes on to grope yet another female character in the back of a car and then is finally shot for his trouble. end of spoiler wha ???the only saving grace in this flick is kristin scott thomas. similar to charlotte rampling, she seems a natural to star in french cinema. my hope is that one day fran ois ozon may cast her in a part where she can show her true talent.there are some fine french films such as the remarkable le colonel chabert begging for a dvd release, yet this is the tripe that gets chosen.avoid this one.zzzz..",0
"i can laugh at just about anything, but unfortunately there is not a single one to be found in this stink bomb!!!!i honestly watched this movie from beginning to end, and did not even crack a smile. i am shocked that sandler, schneider, spade etc., would put their names on this piece of crap. worse than the worst that ever came out of the worst that ever came out of former snl players. what more can i say? how could such tasteless, extremely unfunny drivel come from such a pool of apparent talent!! maybe i have lost my sense of humor, not likely , but i cannot remember a movie that i have disliked this much in a long time. what a waste of 2 hours i will never get back.",0
excellent crackers! would highly recommend to anyone who buys the ritz cracker.enjoy!,1
"our whole family daddy, mommy, and 16 month old love these! they're delicious and healthy, what more could we ask for!",1
"am a recent burr grinder user and have tried a few different beans and this one lacks flavor or body, something's missing. had the kirkland columbia coffee and that was better but still looking for a really good coffee to brew and this isn't the one. as one other recent reviewer noted, this just seems weak, not much taste.",0
"they sent me one box for 3x the cost of the store price. the add stated 1 of melitta cone coffee filters, natural brown, no. 4, 100 count pack of 6 . i notified them and they did offer to give me my money back. after i paid shipping. i would also have to wait 6 8 weeks for my refund. i wouls not do business with this seller ever again. atlanta network technologies",0
"my friends and i walked out after 15 minutes, and we weren't the first. afterwards, we tried to get our money back. movie theater management wouldn't allow this, but they did agree to let us see another film. the only time that worked for us was to see dickie roberts former child star. as you can tell, this wasn't a memorable night. probably one of my worst movie nights. close second has to be when i saw a double header of domestic disturbance and heist. in conclusion, for the sake of humanity, please don't see the order.",0
my dogs love these bones but these were too expensive. i will try to find them at a lower cost.,0
"1931 also presented an american tragedy , the original tale of who will he take up with, poor girl or rich girl . this was a truly entertaining film. babs stanwyck was a pretty as she could be, ditto sally blane. monroe owsley, unmemorably played babs's husband. i had never heard of him, but i thought he bore a good physical resemblance to bing crosby of the big broadcast '32 , even a receding hairline and wingy ears. ricardo cortez, the rich playboy with a heart of gold. a true movie pioneer going wayyy back. the dilemma is resolved at the end, to the strains of the title and i believe annette hanshaw had the hit recording, although the off screen voice did very well. i also enjoyed the dance hall scenes. i'm sure they were authentic the band, a leading one of the time was superb. good job, lionel barrymore!!!!",1
wtf happened 2 the sun?? its all alex's fault quote quot wot wud u do if it started pissin it down? quot rain sucks,0
"this first part of the brd trilogy has more passion and plot density than lola, but less of the magic of veronica voss. the political musings have point to them we see the shortages after the war, how the blackmarketers were able to control so much of the day to day life delicious moment when fassbinder, playing a grifter, tries to sell a complete set of kleist to schygulla, who remarks that burning books don't provide much warmth she really wants firewood .there's some clumsiness in the first hour. the scene in maria's room with the black soldier, interrupted by hermann's appearance should go quicker. the train scene when maria meets karl oswald falls flat when she insults the gi i cringed, it was so bad. but as the story develops and the years go by, i was drawn more and more into this glossy, cold world.",1
"oic, i have almost 5 pages of apps so i wouldn't even know which one it could be",0
"they made me watch this in school and it was terrible. the movie is outdated. the episodes become confusing because fact is combined with fiction to make the story more interesting.the teachers talked about it as a treat but really it was a painfully boring experience.i have read that very few people who appear in this are actors, but most of them them do what they do in the movie in real life.this accounts for cheesy acting very often. also, very often the story becomes mildly outrageous and far fetched. i don't like the way some of the lines were written and wish they had more meaning to them. though, it was written to be educational, funny, suspenseful, and hip, it ended up being boring, dry, far fetched, and old. i hope no one takes time to watch this movie because you would be just fine not seeing it.",0
"i'm giving this movie a 1 because there are no negative numbers in imdb rating system. this movie was horrible. it was very badly acted, the story was poorly written, the action was unbelievable. i doubt even the salvation army could battle as poorly as the troops did in this film. i won't even write any plot spoilers because the movie just isn't good enough for plot spoilers. to write comments on the plot would be pointless. if i were to compare this movie, i'd have to compare it to reign of fire, however although i didn't like reign of fire either, that movie at least was better than this one. some of the people in the theater left before the movie was even halfway done. the only reason i didn't was because i simply didn't think to do it. i was hoping for a feast of cgi and fighting masterfully done, but that isn't what happened. the martial arts lasted all of 30 seconds and that was from an exercise routine done during the flash back scene, very disappointing. the cgi was not done well either. one scene comes to mind. during one of the earlier tank battles, the troops are firing away at......nothing. someone forgot to cue the animation guys on that bit of film so the street was totally devoid of bad guys. i'm also thinking the bad guy's voice was dubbed by the voice over of imotep from the mummy movies. had that same scraggly echoing thing going on. someone owed some royalties, here? since i mentioned the fight scene, i'll say yeah that might be considered a spoiler, but only to the purists i suppose.don't go see it, don't buy the dvd when it comes out either. you have been warned.",0
"my take yet another lame pg 13 horror movie with predictable scare tactics and a derivative plot.the spirits move. the walls creak. there's something wrong in the basement. these, along with several other horror movie clich s haunt the walls of yet another house in the country in the sam raimi produced the messengers, a lame pastiche of the most predictable scare tactics thrown in on a plot savagely recycled from better and sometimes, even worse horror movies of the past.when the solomon family moves into an old south dakota farmhouse, in yet another attempt by dad dylan mcdermott to reconnect with the family, especially with their formerly drunk driving daughter jessica the underrated kristen stewart , in the more subtle countryside than their home in chicago. the horror ensues when jessica begins to get little surprise visits from the house's poltergeists. thinking she's some teenage girl who cried wolf, her parents don't believe her. how could they? the real horror in the messengers is waiting for which horror movie it will savage next. will it be an angry flock of crows wanting more than the family's crops a direct rip off of alfred hitchcock's masterpiece the birds ? will it be the haunted house with a history dating back from the amityville horror or poltergeist? or will it be the grotesque phantoms taken from your familiar recent horrors like the ring and the grudge? heck, the movie even manages to rip off a scene or two from some truly bad horror movies like amityville 3 d and the mediocre cold creek manor. perhaps all the pang brothers really wanted to do was a b level horror movie, but did it have to be this bad? couldn't they rip off from the best? avoid it.rating out of 5.",0
"margaritas and cock... this tremendously entertaining film grabs you from the opening scene and never stops delivering laughs, surprises and unexpectedly touching moments. i had more fun watching the matador than almost any other film from 2005. it is a wacky film with an unforgettable character, played to perfection by pierce brosnan.julian noble brosnan is a facilitator hit man who specializes in high end corporate gigs assassinating rich dudes . he is also experiencing something akin to a mid life crisis. after coming to realization that he has no real friends, no permanent home and no planned future, he stumbles into a mexican hotel bar one night and runs into danny wright kinnear .danny is a down on his luck family man who is on the verge of losing the big business deal that just might turn things around for him. he loves his wife dearly, especially so since they lost their young son a few years earlier.the two men are chalk and cheese, hardly any common ground other than that they are in the same desolate bar one night. and somehow a conversation is struck that sets in to motion a chain of events that will change their lives forever.the friendship they form reminded me a lot of laurel and hardy. one is the straight man and the other is the persistent fool who gets them into trouble. the interplay is superbly timed and finely tuned, due in no small part to the wonderful performances from brosnan and kinnear.but make no mistake... this is brosnan's film. he imprints one of the most memorable and despicably likable characters of the decade. he could shoot your mother and apologize immediately thereafter and you'd probably forgive him. brosnan may be cinema's ultimate charmer, but this is his most endearing and complete performance to date. i wouldn't be averse to seeing an oscar nod for this role.consider one scene where he overtly ogles a high school girl with the impurest of thoughts and utters the line, all blushy blushy... no sucky fucky . he does it with the familiar bond smirk and manages to get away with it. he manages to tell a young boy, tell your mother to lose 30lbs and 20 years. then get back to me without coming across as unlikable. in fact, it makes us like him even more.and yet the film manages to surprise us with some truly touching scenes, most of which come toward the end when the film takes some unpredictable turns. however, when julian thumbs through his little black book to find someone to call on his birthday, or when danny and his wife davis console each other in their bedroom one night, the film reaches an unexpected depth of emotion. the matador is stylish and energetic. it is constantly entertaining. and it contains a career defining role for brosnan as the lonely hit man looking for normalcy, friendship and a means to do at least one good thing in his life. this is an overlooked gem in 2005 and you should make an effort to see this film as soon as possible.tc candler of independentcritics.com",1
